30.5117435	0.00017043484	0.00022695621
30.6842594	0.000172284999	0.000221624083
30.8577499	0.00017343658	0.000216416389
31.032217	0.000174201705	0.000211330887
31.207674	0.000174927933	0.000206364813
31.3841228	0.000175418274	0.000201516581
31.5615711	0.0001758281	0.000196782566
31.7400208	0.000176206697	0.000192159772
31.9194775	0.000176405869	0.000187644924
32.0999527	0.000176572139	0.000183235868
32.2814484	0.000176709742	0.000178930524
32.4639664	0.000176801113	0.000174726301
32.6475182	0.000176868271	0.000170620755
32.8321075	0.000176943839	0.000166543396
33.0177422	0.000177082577	0.000162380515
33.2044258	0.000177195965	0.000158321738
33.3921661	0.000177193884	0.000154188077
33.5809631	0.000177046386	0.000149926651
33.7708321	0.000176879854	0.000145782935
33.9617729	0.000176519417	0.000141753655
34.1537933	0.000176016751	0.000137835697
34.3468971	0.000175503112	0.000134026093
34.5410995	0.000174973669	0.000130321743
34.736393	0.000174432047	0.000126720071
34.9327927	0.000173880617	0.000123217789
35.1303024	0.000173464694	0.000119812408
35.3289299	0.000173055072	0.000116501098
35.5286827	0.000172666274	0.000113278489
35.7295647	0.000173104592	0.000110075212
35.9315758	0.000173511333	0.000106962609
36.1347351	0.000173776192	0.00010346515
36.3390427	0.000173551802	9.81826452E-05
36.5445023	0.000173310618	9.31698378E-05
36.7511292	0.000172633328	8.84130641E-05
36.9589195	0.000171166845	8.3899351E-05
37.1678848	0.000169711566	7.96160821E-05
37.3780365	0.000168364029	7.55512301E-05
37.5893707	0.000167120787	7.16936993E-05
37.8019028	0.000165884223	6.80331214E-05
38.0156364	0.000164380923	6.36846162E-05
38.2305756	0.000162748111	5.91874013E-05
38.4467316	0.000161131204	5.50076074E-05
38.6641121	0.000158567258	5.0749677E-05
38.8827171	0.000155815491	4.67402861E-05
39.102562	0.000153105459	4.30476357E-05
39.3236465	0.000149976389	3.96464166E-05
39.5459862	0.000146880775	3.65139094E-05
39.769577	0.000143816273	3.36290905E-05
39.9944382	0.000140657066	3.09725256E-05
40.2205696	0.000137550698	2.85259011E-05
40.4479713	0.00013447323	2.62725498E-05
40.6766701	0.000131385794	2.41969028E-05
40.9066544	0.000128350744	2.22852505E-05
41.1379395	0.000125365783	2.0524667E-05
41.3705368	0.000122429657	1.89032125E-05
41.6044502	0.000119543613	1.74098532E-05
41.8396797	0.000116690921	1.6038739E-05
42.0762405	0.00011387578	1.47784949E-05
42.3141441	0.000111108951	1.36171893E-05
42.5533867	0.000108456807	1.26484765E-05
42.7939835	0.000105874002	1.17828795E-05
43.0359421	0.000103335486	1.09765197E-05
43.2792702	0.000100923142	1.02253744E-05
43.5239716	9.85621664E-05	9.5256346E-06
43.7700577	9.62415943E-05	8.87642727E-06
44.0175323	9.39641468E-05	8.32682326E-06
44.266407	9.1725713E-05	7.81126801E-06
44.5166893	8.95474659E-05	7.36043239E-06
44.7683907	8.74946563E-05	7.06318679E-06
45.0215111	8.54766113E-05	6.7779456E-06
45.276062	8.35293831E-05	6.50422999E-06
45.5320587	8.16817846E-05	6.2415761E-06
45.7894974	7.98651236E-05	5.98952965E-06
46.0483894	7.81126437E-05	5.80659025E-06
46.3087502	7.64220167E-05	5.68574569E-06
46.5705795	7.47594822E-05	5.56741725E-06
46.833889	7.32077679E-05	5.47053196E-06
47.0986938	7.17237708E-05	5.38496988E-06
47.3649902	7.02638717E-05	5.3007484E-06
47.6327934	6.88758082E-05	5.21784204E-06
47.9021072	6.75209449E-05	5.13623399E-06
48.1729469	6.61877712E-05	5.0559006E-06
48.4453201	6.4920343E-05	4.99450107E-06
48.7192307	6.36744589E-05	4.93442258E-06
48.9946899	6.24535533E-05	4.87534953E-06
49.2717056	6.12888543E-05	4.8189786E-06
49.5502892	6.01424181E-05	4.76325931E-06
49.8304482	5.90152813E-05	4.70831037E-06
50.1121902	5.79092339E-05	4.65432049E-06
50.3955231	5.68205578E-05	4.60095089E-06
50.6804619	5.57609892E-05	4.56831231E-06
50.9670105	5.47337113E-05	4.56247108E-06
51.2551804	5.37224623E-05	4.55663712E-06
51.5449753	5.27548727E-05	4.55081181E-06
51.8364143	5.18217712E-05	4.54499423E-06
52.1294975	5.09029705E-05	4.53918528E-06
52.4242401	5.00146925E-05	4.53338043E-06
52.7206459	4.91456885E-05	4.52757968E-06
53.0187302	4.82898649E-05	4.52178847E-06
53.3185005	4.74557237E-05	4.51600226E-06
53.6199646	4.66352394E-05	4.51022288E-06
53.9231339	4.58278591E-05	4.50516836E-06
54.2280159	4.50460575E-05	4.51450569E-06
54.5346184	4.42760356E-05	4.52386348E-06
54.8429642	4.35222028E-05	4.53462962E-06
55.1530457	4.27976884E-05	4.55095778E-06
55.4648819	4.20839388E-05	4.56734415E-06
55.7784805	4.1386862E-05	4.58379373E-06
56.093853	4.07109292E-05	4.60030924E-06
56.4110107	4.00449462E-05	4.61688342E-06
56.7299576	3.9395356E-05	4.63351262E-06
57.0507126	3.8761511E-05	4.65019593E-06
57.3732758	3.81369391E-05	4.66694064E-06
57.6976662	3.75271011E-05	4.68389999E-06
58.0238914	3.6928941E-05	4.70099985E-06
58.3519592	3.63394829E-05	4.71816247E-06
58.6818848	3.57679091E-05	4.74330545E-06
59.0136681	3.52066345E-05	4.77035019E-06
59.3473358	3.46534398E-05	4.79754772E-06
59.682888	3.41229461E-05	4.82489395E-06
60.0203362	3.36003941E-05	4.85239525E-06
60.3596878	3.30868606E-05	4.88004844E-06
60.7009659	3.25912915E-05	4.90787306E-06
61.0441742	3.21026819E-05	4.9358564E-06
61.3893127	3.16244077E-05	4.96399798E-06
61.736412	3.11615913E-05	4.99229327E-06
62.0854721	3.07051778E-05	5.02075E-06
62.4365044	3.02607405E-05	5.04936907E-06
62.7895203	2.98296472E-05	5.07815184E-06
63.1445351	2.94044166E-05	5.10709742E-06
63.5015564	2.89953732E-05	5.1362108E-06
63.8605919	2.85989663E-05	5.16549244E-06
64.2216644	2.82077981E-05	5.19494006E-06
64.5847778	2.78358257E-05	5.21251968E-06
64.9499435	2.74734266E-05	5.22600703E-06
65.3171692	2.71156532E-05	5.23952986E-06
65.68647	2.67639207E-05	5.23917151E-06
66.057869	2.64168211E-05	5.23723656E-06
66.4313583	2.60739671E-05	5.2353048E-06
66.8069611	2.57321699E-05	5.23339213E-06
67.1846848	2.53947637E-05	5.23147537E-06
67.5645523	2.50626035E-05	5.22955679E-06
67.9465637	2.47382231E-05	5.22761457E-06
68.3307343	2.44179646E-05	5.22567325E-06
68.7170792	2.41035978E-05	5.22373921E-06
69.1056061	2.3796405E-05	5.22181926E-06
69.4963303	2.34930667E-05	5.21989932E-06
69.8892593	2.31964332E-05	5.21797756E-06
70.2844162	2.2906188E-05	5.21605307E-06
70.6818085	2.26195352E-05	5.21412858E-06
71.0814514	2.23466832E-05	5.21221364E-06
71.483345	2.20821312E-05	5.21030552E-06
71.8875122	2.18207006E-05	5.20839831E-06
72.2939682	2.15661294E-05	5.19166542E-06
72.702713	2.13153307E-05	5.17182571E-06
73.1137772	2.10674407E-05	5.15206057E-06
73.5271683	2.08162073E-05	5.13139867E-06
73.9428864	2.05678261E-05	5.11079588E-06
74.3609619	2.03226409E-05	5.09027768E-06
74.7814026	2.00819777E-05	5.0698427E-06
75.2042236	1.98441503E-05	5.0494923E-06
75.629425	1.96098317E-05	5.02921966E-06
76.0570374	1.93799697E-05	5.00903207E-06
76.4870682	1.91527979E-05	4.98892587E-06
76.9195251	1.8929657E-05	4.96890425E-06
77.3544312	1.87108362E-05	4.94896767E-06
77.7917938	1.84945438E-05	4.92911158E-06
78.2316284	1.82858166E-05	4.90932916E-06
78.6739502	1.80828665E-05	4.88962178E-06
79.118782	1.78821629E-05	4.86999215E-06
79.5661163	1.76876274E-05	4.84365364E-06
80.0159836	1.74965116E-05	4.81519191E-06
80.4683914	1.73074604E-05	4.78689753E-06
80.9233704	1.71172378E-05	4.7512076E-06
