30.5117435	0.000222716844	0.00013697517
30.6842594	0.000220902832	0.000133177862
30.8577499	0.000218990303	0.000129485386
31.032217	0.000217033623	0.000125895313
31.207674	0.000215093271	0.000122404672
31.3841228	0.000213066582	0.00011901134
31.5615711	0.000211033665	0.000115712173
31.7400208	0.000209019534	0.000112504487
31.9194775	0.00020693001	0.000109385161
32.0999527	0.000204857017	0.000106352119
32.2814484	0.00020279616	0.00010340329
32.4639664	0.000200691225	0.000100536679
32.6475182	0.000198607973	9.77494346E-05
32.8321075	0.000196531881	9.50395333E-05
33.0177422	0.000194438471	9.240488E-05
33.2044258	0.000192367268	8.98432554E-05
33.3921661	0.000190314648	8.73525205E-05
33.5809631	0.000188279271	8.49307398E-05
33.7708321	0.000186265548	8.25760508E-05
33.9617729	0.000184304459	8.02628638E-05
34.1537933	0.000182386662	7.79973925E-05
34.3468971	0.000180488685	7.57959278E-05
34.5410995	0.000178527218	7.34643909E-05
34.736393	0.000176556685	7.11358589E-05
34.9327927	0.000174607878	6.8881076E-05
35.1303024	0.000172533051	6.66977285E-05
35.3289299	0.000170463609	6.45835753E-05
35.5286827	0.00016841566	6.25364264E-05
35.7295647	0.00016631186	6.05540954E-05
35.9315758	0.000164234138	5.86346723E-05
36.1347351	0.000162170661	5.6776018E-05
36.3390427	0.000160085503	5.49762626E-05
36.5445023	0.000158026742	5.32335725E-05
36.7511292	0.000155978982	5.1546147E-05
36.9589195	0.000153929344	4.99123089E-05
37.1678848	0.000151906061	4.83302647E-05
37.3780365	0.000149891726	4.67982863E-05
37.5893707	0.000147886734	4.53148314E-05
37.8019028	0.000145907834	4.387839E-05
38.0156364	0.000143937985	4.24876016E-05
38.2305756	0.000141985278	4.11409892E-05
38.4467316	0.000140058226	3.98370212E-05
38.6641121	0.000138139978	3.85742678E-05
38.8827171	0.000136243267	3.7351514E-05
39.102562	0.000134371701	3.61675156E-05
39.3236465	0.000132510802	3.50209812E-05
39.5459862	0.000130674176	3.39107828E-05
39.769577	0.000128860775	3.28358365E-05
39.9944382	0.000127061605	3.17950544E-05
40.2205696	0.000125286591	3.07872833E-05
40.4479713	0.00012353374	2.98114737E-05
40.6766701	0.000121799741	2.8866496E-05
40.9066544	0.000120089142	2.79514861E-05
41.1379395	0.00011840339	2.70654818E-05
41.3705368	0.000116742718	2.62075628E-05
41.6044502	0.000115104405	2.53768339E-05
41.8396797	0.00011348151	2.45529718E-05
42.0762405	0.00011187575	2.3742241E-05
42.3141441	0.000110291679	2.29582311E-05
42.5533867	0.000108713321	2.21995615E-05
42.7939835	0.000107150794	2.14657302E-05
43.0359421	0.000105609644	2.07561552E-05
43.2792702	0.000104079714	2.00700761E-05
43.5239716	0.000102569611	1.94066815E-05
43.7700577	0.000101079968	1.87652131E-05
44.0175323	9.96041272E-05	1.81449195E-05
44.266407	9.81486737E-05	1.75451478E-05
44.5166893	9.67122178E-05	1.69651848E-05
44.7683907	9.52912014E-05	1.64043959E-05
45.0215111	9.38898811E-05	1.5862146E-05
45.276062	9.25065906E-05	1.53378278E-05
45.5320587	9.11398529E-05	1.48308436E-05
45.7894974	8.97921636E-05	1.43406187E-05
46.0483894	8.84616675E-05	1.38665746E-05
46.3087502	8.71481679E-05	1.34081693E-05
46.5705795	8.58530111E-05	1.29649206E-05
46.833889	8.45739414E-05	1.2536384E-05
47.0986938	8.33116865E-05	1.21220091E-05
47.3649902	8.20671266E-05	1.1721344E-05
47.6327934	8.08377808E-05	1.13338883E-05
47.9021072	7.96252134E-05	1.09592456E-05
48.1729469	7.84296353E-05	1.05969739E-05
48.4453201	7.72483545E-05	1.0246702E-05
48.7192307	7.60836192E-05	9.90800982E-06
48.9946899	7.49340252E-05	9.58050896E-06
49.2717056	7.37917071E-05	9.26381017E-06
49.5502892	7.26655708E-05	8.95757967E-06
49.8304482	7.1555085E-05	8.66581286E-06
50.1121902	7.04595222E-05	8.39455424E-06
50.3955231	6.937953E-05	8.13178031E-06
50.6804619	6.83188482E-05	7.87908721E-06
50.9670105	6.72784226E-05	7.63662683E-06
51.2551804	6.62527455E-05	7.40162795E-06
51.5449753	6.52429735E-05	7.17386592E-06
51.8364143	6.4248452E-05	6.95311292E-06
52.1294975	6.32680385E-05	6.73915474E-06
52.4242401	6.23016895E-05	6.5317854E-06
52.7206459	6.13491284E-05	6.33080526E-06
53.0187302	6.04100751E-05	6.13600287E-06
53.3185005	5.9483129E-05	5.94719631E-06
53.6199646	5.85692324E-05	5.76419916E-06
53.9231339	5.76682141E-05	5.58683314E-06
54.2280159	5.67772768E-05	5.41491863E-06
54.5346184	5.58990832E-05	5.24829557E-06
54.8429642	5.50323603E-05	5.0868025E-06
55.1530457	5.41738627E-05	4.93028165E-06
55.4648819	5.3327698E-05	4.77857611E-06
55.7784805	5.24886891E-05	4.63402512E-06
56.093853	5.16528235E-05	4.498213E-06
56.4110107	5.08291014E-05	4.36638129E-06
56.7299576	5.00189417E-05	4.25017879E-06
57.0507126	4.92220424E-05	4.14809028E-06
57.3732758	4.84367338E-05	4.04845468E-06
57.6976662	4.76712958E-05	3.9512106E-06
58.0238914	4.69211554E-05	3.85630119E-06
58.3519592	4.6181849E-05	3.76367211E-06
58.6818848	4.54529836E-05	3.67326606E-06
59.0136681	4.47346101E-05	3.58503189E-06
59.3473358	4.40266158E-05	3.49891639E-06
59.682888	4.33196401E-05	3.41487316E-06
60.0203362	4.26227271E-05	3.33284879E-06
60.3596878	4.19354983E-05	3.25468318E-06
60.7009659	4.12547415E-05	3.19102992E-06
